Jp,attractor_robustness,collapse_time,competitor_suppression,cue_gain,cue_rate,cue_response,decay_index,delay_gain,delay_minus_competitor,delay_minus_ns,distractor_drop,distractor_rate,distractor_recovery,frac_above_thr,gaba_scale,inhibitory_balance,lambda_delay,lambda_valid,linear_delay_slope,nmda_scale,peak_diff,peak_diff_time,persistent,r1_base,r1_cue,r1_cue_peak,r1_delay,r1_delay_early,r1_delay_late,r1_delay_mean,r1_delay_min,r1_delay_std,r1_during_distr,r1_post_distr,r1_pre_distr,r2_delay,r2_delay_late,r2_delay_mean,r2_delay_min,r2_delay_std,r3_delay,regime,ri_delay,seed,selective_frac,snr_delay,survives_distractor
1.88,37.06850593096096,,9.202228632356581,10.83003287008062,200,True,1.0406206029954876,6.720138630013427,44.14872939713005,33.66936717376542,,0,,1.0,0.3,0.6728317469837277,0.7546138492017637,True,4.3215504936279,0.9,52.06250833000136,0.15246000000000004,True,6.68494268959083,72.39814907370388,77.46901239504201,44.923741614465335,41.90520352546846,43.60741816236224,44.667718626835,37.81820605091298,3.338839052029721,,,,0.775012217335288,0.6699648718924197,0.7977713676434187,0.2499000399840064,0.3011618551150996,11.254374440699914,persistent,30.22611955217913,93,1.0,57.96520435633997,1.0
1.88,38.90110622417701,,9.397655223624836,10.303572938726347,200,True,1.1013708890119662,6.291697233874973,43.95426273934873,33.42801331848215,,0,,1.0,0.3,0.6744753680428932,-0.4715155720814244,True,21.84765929103298,0.9,53.312008529921386,0.32606,True,7.085165933626549,73.00252399040389,78.71851259496205,44.577718912435046,43.583629668841674,48.00174095584183,45.38507454161194,39.317606290817025,3.016376770450668,,,,0.623456173086321,0.6388925565622304,0.6023447763751641,0.16660002665600426,0.22994852037819088,11.149705593952897,persistent,30.066573370651742,17,1.0,71.50096633137683,1.0
1.88,39.81740637078504,,9.355681536909044,13.025082831422834,200,True,0.9561774913528889,8.362638520215313,44.28411968545916,33.741621208659396,,0,,1.0,0.3,0.6689079689086551,0.11004036620103598,True,-5.882245446400688,0.9,50.229908036785304,0.08410000000000006,True,5.3700519792083155,69.94537185125952,75.13661202185796,44.907803545248576,46.30273132365399,44.27362948079447,45.08163401306145,40.65040650406505,2.310608756375197,,,,0.6236838597894175,0.8387304101600704,0.6443184630909542,0.2499000399840064,0.22438252704280476,11.166182336589179,persistent,30.03918765827003,19,1.0,72.00411357191008,1.0
1.88,38.901106224177006,,9.233563717370194,15.326597794068075,200,True,0.9898055428218652,9.482220483226909,44.056444089031075,33.23770452136607,,0,,1.0,0.3,0.6809101820090988,-0.019513720555687508,True,4.250803072248754,0.9,53.228708516593386,0.07628000000000001,True,4.7317073170731705,72.52097494335602,80.3845128615221,44.86709205206808,45.82448497638872,45.35732922757664,45.15451914472308,39.484206317473024,2.8211995762510624,,,,0.8106479630370074,0.6753175723888998,0.7664362826298051,0.2499000399840064,0.17570869183961224,11.62938753070201,persistent,30.550459816073577,23,1.0,55.347196369470964,1.0
1.88,38.484606157537,,9.152062984330078,18.041137373827098,200,True,0.9366190804412304,12.264271087267597,44.97587631614022,34.11968744248334,,0,,1.0,0.3,0.6660639034632446,0.8089936156418565,True,-14.083331396827719,0.9,49.9800079968013,0.21162000000000014,True,3.7378048780487805,67.43425129948024,74.13701186192193,45.84145230796572,47.293453477770406,44.295950908176046,45.466451514632254,38.901106224177006,3.017634789469546,,,,0.865575991825492,0.8159980908316583,0.8479370156699225,0.2499000399840064,0.3058443269719155,11.721764865482381,persistent,30.53333666533387,29,1.0,52.96063279010994,1.0
1.88,38.401306144208995,,9.081614973058395,11.31044579731057,200,True,1.0548010109259116,6.888553223621972,43.896913456839506,33.16455600299564,,0,,1.0,0.3,0.6782330828406704,0.08711591652822771,True,8.313437185227682,0.9,48.647207783553256,0.18818000000000001,True,6.507430361188857,73.60193839131016,80.2179128348661,44.82678039895155,43.22319595790293,45.591870792899584,45.08595609375299,39.15100626416101,2.308979404876124,,,,0.929866942112044,0.9004530436858718,0.9183850269416043,0.4998000799680128,0.19154660364573706,11.662224395955906,persistent,30.403005464480877,31,1.0,48.20773631217274,1.0
1.88,32.32040517126484,,9.378696140591382,14.407891290825923,200,True,1.0082558072496446,8.895404375897868,44.094395575103306,33.31436949029913,,0,,1.0,0.3,0.6764523529473039,-0.22007020360492405,True,8.636886148389516,0.9,50.72970811675332,0.3490200000000001,True,5.029588164734107,72.46575952952156,80.3012128481941,44.740220578435306,46.94158129589598,47.32912194407667,45.035095485615294,32.65360522457684,4.3549363069575024,,,,0.6458250033320005,0.6436122613568446,0.6213038594086174,0.16660002665600426,0.2486059732416709,11.425851088136179,persistent,30.264627482340398,47,1.0,69.27607367062488,1.0
1.88,45.64840730374519,,9.389349022295843,15.61168204229608,200,True,1.0260746360721154,10.384050235225379,53.33105091296817,41.15831088199643,,0,,1.0,0.3,0.643055734443958,0.8396126696105888,True,-4.158777570778261,1.0,61.89190990270561,0.11448000000000003,True,5.198137411701985,81.15166849926699,86.96521391443426,53.977720023101895,50.93988199561209,52.26812088123025,53.31302717008437,46.0649073703852,3.935975880583382,,,,0.6466691101337242,0.4986118248785452,0.6106509777041563,0.2499000399840064,0.22303760876110626,12.819409141105467,persistent,34.710682393709185,42,1.0,83.47038553993943,1.0
1.88,47.897507663601246,,9.398331143732984,16.577177688549533,200,True,0.9915050861259695,12.975832681752557,52.72563196943447,40.10220356301925,,0,,1.0,0.3,0.6587375401185638,0.07662713850229821,True,-1.257005717271065,1.0,57.8935092629615,0.06134000000000006,True,4.110888977742236,68.14693705850996,81.71731307477012,53.3422075614199,53.965066642809006,53.50663805046353,53.220492755278855,48.23070771691325,1.848357794685875,,,,0.616575591985428,0.633406593812726,0.601668856267017,0.2499000399840064,0.1730893430319621,13.240003998400644,persistent,35.13851459416233,123,1.0,86.5136540730385,1.0
1.88,49.9800079968013,,9.486652957864473,18.32656177324176,200,True,0.9617709532620481,13.660620668723789,54.18500932960151,41.043131556901066,,0,,1.0,0.3,0.6465720187608729,0.041667219344480345,True,-8.31368810759966,1.0,61.2255097960816,0.02532000000000001,True,4.001049580167932,73.3254823070772,85.88231374117024,54.65682060509132,56.268584347904536,54.11749000795187,54.81041392966625,50.229908036785304,2.4166374738510052,,,,0.471811275489804,0.5415666911034103,0.5133470421355266,0.16660002665600426,0.2493259266242692,13.613689048190254,persistent,35.33957083833134,7,1.0,115.84466783356432,1.0
