Jp,attractor_robustness,collapse_time,competitor_suppression,cue_gain,cue_rate,cue_response,decay_index,delay_gain,delay_minus_competitor,delay_minus_ns,distractor_drop,distractor_recovery,frac_above_thr,gaba_scale,inhibitory_balance,lambda_delay,lambda_valid,linear_delay_slope,nmda_scale,peak_diff,peak_diff_time,persistent,r1_base,r1_cue,r1_cue_peak,r1_delay,r1_delay_early,r1_delay_late,r1_delay_mean,r1_delay_min,r1_delay_std,r1_during_distr,r1_post_distr,r1_pre_distr,r2_delay,r2_delay_late,r2_delay_mean,r2_delay_min,r2_delay_std,r3_delay,regime,ri_delay,selective_frac,snr_delay,survives_distractor
1.75,-40.900306544049066,0.14256000000000002,-15.760424401667914,18.342016027980453,200,True,0.389022948596982,6.998714335043311,-0.6453029899151446,15.453591579241323,21.991573861311654,-17.395721220655577,0.8378285714285715,0.4,0.998287359105162,32.54000005486913,True,-87.2417814825957,1.0,31.987205117952826,0.000140000000000029,False,3.412351725976276,62.589410069305636,70.88831134212984,23.882074947798664,30.757243193504447,11.965273438240578,21.489018678242992,5.7477009196321465,9.115258615686466,23.881143718323177,6.4854224976676,45.87271757963483,24.52737793771381,40.560387852147066,25.760424401667915,2.665600426496068,15.57328496495085,8.428483368557341,transient,23.841173530587763,0.40731428571428574,0.9736905024039849,0.0
1.78,-39.65080634412904,0.15738000000000008,-16.47960339673655,19.73687146831158,200,True,0.4006523345636523,7.961203496960857,1.9085365853658587,18.493834212346815,22.552187823549943,-19.81022276776911,0.8661142857142857,0.4,0.8989747926926548,33.55841678266823,True,-95.4084927139936,1.0,35.40250566440092,0.0,False,3.396141543382647,67.02920914967349,74.47021191523395,27.037373939313174,34.273766331633055,13.73186449545854,24.33801241408199,7.0805011328801815,10.068730980841966,27.036332323946638,7.226109556177529,49.58852014749658,25.128837353947315,42.55963259277013,26.479603396736547,2.2491003598560573,16.383050200845247,8.543539726966358,transient,24.305917632946823,0.44965714285714287,1.0759500552058017,0.0
1.8,-35.23590563774492,0.19374000000000002,-12.752875040460012,20.764811295694958,200,True,0.45551685126314745,9.223926714488535,10.023857123817141,22.39880476380877,21.480949478899355,-21.337961845459812,0.9589714285714286,0.4,0.7779588761567818,33.845817145956744,True,-96.55340275838086,1.0,37.40170598427297,0.0011200000000000099,False,3.3373317339730777,69.29906370785022,76.802612288418,30.783303345328545,37.820871118326,17.228044124304688,27.956403153024514,9.246301479408238,10.26998334777278,30.78223413654338,9.444272291083568,52.263183615442735,20.759446221511404,38.911145313904846,22.75287504046001,2.4157003865120616,15.753035695149004,8.384498581519775,persistent,23.948144075703055,0.5554285714285714,1.4828576357661862,1.0
1.82,-24.990003998400645,0.21774000000000004,-9.601702176272353,21.115294957266258,200,True,0.5390285648989767,10.492593235013135,18.640788129192774,27.581457893033274,18.877257283207655,-23.38095609810651,1.0,0.4,0.6670722153292601,32.32207876829692,True,-94.79319005170736,1.0,42.64960682393711,0.0,False,3.441423430627749,72.66667083166735,81.21751299480212,36.10945621751301,41.841841547724066,22.553947802739106,33.042825726852136,12.161801945888312,10.411021660956747,36.10834847448929,12.72739237638278,54.985605757696945,17.468668088320232,34.060166094873885,19.601702176272354,1.8326002932160468,14.144056813135895,8.527998324479734,persistent,24.087614954018395,0.6253714285714286,2.0670984206053546,1.0
1.84,-17.659602825536464,0.24092000000000002,-7.278388644542187,22.30204830876849,200,True,0.6043657980227383,11.507710766157333,23.800368741392333,30.187018843256347,19.893112116455264,-21.663420825923357,1.0,0.4,0.6202522538326193,29.998385246314438,True,-85.67935518270605,1.0,45.231907237105176,0.00043999999999999595,False,3.355074636811942,74.82503665200588,82.21711315473814,38.6092285308099,43.942447682661275,26.55731246140837,35.82553645208584,16.66000266560043,9.320238727463481,38.608309537105555,16.944888711182198,58.50142165356082,14.80885978941757,29.931157341978118,17.278388644542186,1.9992003198720512,12.577893762596835,8.422209687553552,persistent,23.94746101559376,0.6895428571428571,2.60717091506214,1.0
1.85,-0.1666000266560026,0.28336000000000006,-2.0709573313531755,22.212655173470992,200,True,0.7004727364564298,12.205528798009388,31.70024212537209,33.796433410762695,17.824044606098184,-19.215756140269946,1.0,0.4,0.5565373821365441,9.341505156013623,True,-68.74762594154208,1.0,47.39770758363323,0.00046000000000001595,True,3.442206450753032,76.46054494868721,85.13261362121823,42.013949975565346,46.20732191026811,32.366969223509116,39.62999562079932,22.657603625216588,7.644835015509781,42.013220487864245,22.7974643475943,59.83726509396243,10.313707850193257,20.286557198655448,12.070957331353174,1.4161002265760363,8.397204767084128,8.217516564802652,persistent,23.382333733173397,0.8297714285714286,4.0736028770394626,1.0
1.86,3.831800613088099,0.3029200000000001,-1.9575265132042439,23.19820437525782,200,True,0.7088660025255228,12.894007321291634,32.652966591141336,34.87977388409717,18.120481694959146,-18.96919354605558,1.0,0.4,0.5479522720815789,6.5730564329233925,True,-68.36346576179366,1.0,48.73050779688127,0.000140000000000029,True,3.3554411568705853,77.84020974943358,85.21591363454623,43.265082855746606,47.340275380882794,33.55791176841267,40.887035661925715,24.323603891776628,7.6192884009330175,43.264342153279365,24.295148607223787,61.38482384823851,10.61211626460527,19.42468357722014,11.957526513204243,1.7493002798880446,7.6103628149094495,8.385308971649437,persistent,23.707200453152073,0.9475428571428571,4.07695145557086,1.0
1.88,28.905104624816754,,3.3015174882427982,23.60745162077956,200,True,0.8707781778988383,14.089470891219003,41.62972033408861,39.91313434943485,15.694238300650383,-10.919321830852589,1.0,0.4,0.483222066945445,1.4436869169238529,True,-31.493520646804875,1.0,52.39570838331336,0.0,True,3.416566706650673,80.65643326002937,88.13141410102631,48.137617175352105,50.00502631714096,43.543285703094234,47.00046648007465,37.235105957616966,3.987012311859699,48.13735128573731,37.21802945488472,63.83158958638769,6.507896841263495,9.486062482974635,6.698482511757201,1.332800213248034,3.146936689669279,8.224482825917255,persistent,23.26115886978542,1.0,7.396800893145301,1.0
1.9,36.48540583766495,,4.637873422059747,24.938227518311567,200,True,0.8885390548324228,15.683702917149489,46.805533342218695,43.96879343500697,15.047403561518308,-10.41989285324913,1.0,0.4,0.44713751425650405,0.929977233933689,True,-28.983331776544542,1.0,55.81100892976145,0.0008799999999999919,True,3.3304511528721843,83.05554861388782,90.88031454085038,52.23380647740906,53.849369403741555,47.84726779421104,51.12549266007885,41.066906570705065,3.9972062822758243,52.23361736344506,41.81372451019593,67.28102092496337,5.428273135190368,6.688021587347818,5.362126577940252,1.4994002399040383,2.025522092679094,8.265013042402089,persistent,23.355694388911104,1.0,9.622545728063237,1.0
1.75,-44.648807143809165,0.12612,-22.10308733649398,6.429256209819734,200,True,0.3839649419593023,2.4661482479276366,-5.925813008130085,10.017449369458568,22.94125223422769,-16.289994156105088,0.9125714285714286,0.3,1.571663701768344,31.51468228168094,True,-92.91017953198072,1.0,33.73650539784087,7.999999999996898e-05,False,10.240737038517926,65.84032220445158,71.38811142209786,25.255175707494786,34.01791985998377,13.06168862499883,23.075607852097264,8.66320138611222,9.598595113826889,25.254258450387375,8.964264294282286,48.195510684615066,31.18098871562487,47.15820199938513,32.103087336493985,3.5819005731040914,17.525964823467074,15.237726338036218,transient,39.69264294282287,0.36154285714285717,0.8099542941699408,0.0
1.78,-42.73290683726512,0.16292000000000006,-17.892980902876946,6.665756327439978,200,True,0.41209086261754474,2.8967795569107677,3.996234839397566,14.908037181952619,21.27651104080734,-20.53869620962584,0.9776571428571429,0.3,1.3086967173332613,34.45031207706837,True,-104.30064147887042,1.0,38.484606157537,0.0026800000000000157,False,10.407103825136613,69.37121817939493,75.55311208849797,30.14708561020037,38.18210434948864,15.73449631834597,27.393718702995002,9.579501532720245,11.003255335006314,30.145953306786975,9.607257097161137,51.422464347594314,26.150850770802805,45.548549455478906,27.892980902876957,2.8322004531520726,17.772995581307054,15.239048428247752,persistent,39.45339197654272,0.4656,1.152814716173843,1.0
1.8,-43.06610689057713,0.15998,-19.265574722491962,6.807944502660184,200,True,0.39819512177304606,2.9596734893825176,3.7883235594650984,15.998463709754196,22.89001379279264,-21.706641989338976,0.9890857142857142,0.3,1.2698082894462719,34.50760229266722,True,-111.49724549167765,1.0,40.56710649073706,0.00041999999999997595,False,10.598793815807012,72.15600009996004,78.88511262161805,31.36896907903506,40.11844239175623,15.9749680539285,28.465513794482217,9.74610155937625,11.726079179726776,31.367760875117998,9.661118885779022,54.25777466791064,27.580645519569963,47.39172188743489,29.265574722491962,2.499000399840064,18.5148222604591,15.370505369280865,persistent,39.83257696921231,0.45862857142857144,1.1373544196287837,1.0
1.82,-33.486605357856874,0.20404,-13.622684259629487,6.834838956425992,200,True,0.4909668216972314,3.3083348667710957,14.83401639344262,20.734016710776007,20.490617045628937,-22.148677236658177,1.0,0.3,1.091390323999397,35.443061472106635,True,-104.47522674037987,1.0,44.39890710382515,0.011920000000000042,False,10.862321737971477,74.24221977875519,79.38491270158607,35.93619774312498,43.56300870973348,21.38799193027762,33.00174216027876,13.161402105824338,11.072492587520223,35.93501270247185,13.786335465813675,56.42562974810079,21.102181349682358,41.32635707215582,23.62268425962949,2.3324003731840595,17.042491102576896,15.202181032348971,persistent,39.220418499266955,0.5830857142857143,1.7029612790226045,1.0
1.84,-12.495001999200326,0.2512000000000001,-6.227223396355748,6.450707779814566,200,True,0.6421263455277693,3.407976932764153,26.999389133235603,25.830850199602708,18.51570906201883,-19.95295347296719,1.0,0.3,0.9406986286919994,28.527560951887686,True,-80.48809111860439,1.0,48.73050779688127,2.0000000000020002e-05,False,11.946904571504732,77.06599027055849,82.46701319472214,40.71477520103071,46.182403529956424,29.654938007021794,38.19026199044193,20.825003332000538,8.592267015316994,40.7138990947185,20.760945621751308,59.22960815673733,13.715386067795107,28.58036672457179,16.227223396355747,1.5827002532320404,12.27796374350607,14.883925001428004,persistent,38.30033320005331,0.7177142857142857,2.9685475127575094,1.0
1.85,-25.90630414500867,0.22838000000000003,-10.975200396032069,6.5539826816118545,200,True,0.56894791446044,3.3433938380623216,21.623483939757442,24.625516063415915,20.534476393800567,-23.152354429425717,1.0,0.3,0.9829069588033625,32.24662035019608,True,-96.72737162271498,1.0,48.56390777022526,0.00029999999999996696,False,11.89049380247901,77.93009046381451,83.96641343462619,39.754603714069944,46.473512174814154,26.441007830081325,36.817663410826164,16.66000266560043,10.270464252778272,39.75353062561391,16.601176196188195,60.28800701941448,18.131119774312502,37.521086752607324,20.975200396032072,1.9992003198720512,16.010780474947442,15.12908765065403,persistent,39.075076636012255,0.654,2.192617124961039,1.0
1.86,7.497001199520195,,-1.119242779078846,6.608034851082405,200,True,0.7504289958120111,3.6793570910806297,34.5658736505398,29.350121459352778,17.66243686513129,-16.230855817795547,1.0,0.3,0.8589819410739927,4.9708949598612815,True,-57.80517876338596,1.0,50.72970811675332,0.0,True,11.984123017459682,79.19150256564045,85.13261362121821,44.09386800835223,47.88165051249381,35.93177891266282,42.210253993640656,28.322004531520733,6.321445643097424,44.093294175785694,27.862438357990147,61.755731040916984,9.527994357812432,18.139724512807867,11.119242779078848,1.4994002399040383,7.190776002757196,14.743746548999452,persistent,37.87583633213381,1.0,4.6278226400889775,1.0
1.88,19.82540317206451,,1.2803878448620545,6.78512597814543,200,True,0.8232426270352174,3.952857393460939,39.64954573726067,32.86376996820321,16.4408103026964,-14.499069301017684,1.0,0.3,0.7964013882311722,2.5190473969826668,True,-44.61481030558211,1.0,53.14540850326539,6.0000000000060005e-05,True,12.045498467279756,81.73022457683597,87.63161402105828,47.61413767826205,49.86729230190216,41.05288071857425,46.00727328116374,33.81980541116887,5.259052200278629,47.613690119357024,33.11462081833934,64.05450042205342,7.964591941001377,13.118058558028153,8.719612155137947,1.8326002932160468,4.744276751423706,14.75036771005884,persistent,37.919965347194456,1.0,5.978226885318291,1.0
1.9,39.15100626416102,,5.765993602558976,6.817757209780043,200,True,0.9342837578256811,4.237689772893493,48.20383513261365,38.17293955433701,14.250508516752696,-8.346697045466868,1.0,0.3,0.7069461076823406,0.5769850329813859,True,-17.78667442623197,1.0,55.72770891643345,2.0000000000020002e-05,True,12.39507530321205,84.50661402105827,90.79701452752236,52.52648385090411,53.019700604727795,49.5354451207119,51.805311208849815,43.89910702385714,3.0322297218675103,52.52645847422871,44.17976142876184,66.7769669909814,4.322648718290462,5.210964985200872,4.234006397441023,1.332800213248034,1.4933985189679775,14.353544296567092,persistent,37.13339330934292,1.0,12.151457881945593,1.0
1.75,-47.481007596961234,0.0026399999999999757,-50.31832505093204,2.047202061876412,200,True,0.8046988863651241,0.7530959459525306,-37.07014416455642,-7.175974451489253,26.309751008676674,-3.287604493566878,1.0,0.2,3.132081143154311,2.3862937157081126,True,-24.346811162646766,1.0,7.497001199520199,0.0,False,33.789650806344135,69.17424280287888,74.63681194188993,25.44684903816252,28.74091981550379,23.127786169449926,25.097860855657743,20.49180327868853,3.6087333768932,25.446790819036696,22.15918632546982,51.75654182771337,62.516993202718936,58.41166621828363,60.31832505093204,30.48780487804879,9.594142319127123,32.62282348965177,transient,79.70159602825532,0.011428571428571429,0.407038914287528,0.0
1.78,-44.31560709049715,0.057499999999999996,-43.080367852858885,2.1224440609238227,200,True,0.6002420223093742,0.8940221874851593,-23.115831445199717,-1.2565057310409173,27.309702132227734,-9.228954627290697,1.0,0.2,2.5441805128972805,18.94515639833441,True,-65.2611914800314,1.0,38.817806210849014,0.0,False,34.63176396108224,73.50398174063712,79.55151272824207,30.96156537385047,39.747831454634046,23.858318735341935,29.823960891833757,21.158203385312547,7.18465028813325,30.961145084441178,21.73219045715048,58.27084721666891,54.077396819050186,58.718347083243785,53.080367852858885,9.74610155937625,17.01540616028158,32.218071104891386,transient,78.77181127548975,0.16434285714285715,0.5725417123327745,0.0
1.8,-42.56630681060911,0.11360000000000003,-34.51046248167401,2.144544594254536,200,True,0.5379452303158787,1.0296901158731713,-7.107679150561992,4.950072352011578,25.073623239043684,-15.08622393319854,1.0,0.2,2.103574945673979,30.818445290149718,True,-92.45708664520605,1.0,48.14740770358525,0.00029999999999996696,False,35.63509596161536,76.42105241236841,81.88391310142615,36.69310609089699,46.73435564786284,25.14052371319171,34.751937320309985,21.074903371984547,9.660233551043003,36.69231483017309,21.60609089697455,61.76593806921677,43.80078524145898,59.29288507678297,44.51046248167401,4.33160069305611,21.58747375490655,31.743033738885412,transient,77.18669865387176,0.32457142857142857,0.8377271294973943,0.0
1.82,-42.89950686392112,0.13152000000000008,-32.1993393118943,2.2029352881581974,200,True,0.5185566864225475,1.0725657410955511,-2.789039939579723,6.854820770104663,26.46862038021493,-16.667974981640356,1.0,0.2,1.996745463291684,33.17025866032554,True,-101.54360891262812,1.0,50.97960815673733,0.0,False,35.758163401306156,78.77291999866722,85.38251366120222,38.352981029810316,48.950792275238165,25.383760640524493,36.18299346927897,21.158203385312547,10.669799145392842,38.35208467109791,21.684109689457557,64.82070505131284,41.14202096939004,59.929123493472474,42.1993393118943,4.081700653072104,22.827958881882044,31.498160259705653,transient,76.5811408769825,0.3782857142857143,0.9322094570272327,0.0
1.84,-43.81580701052914,0.14402000000000004,-29.549023247843735,2.015226313725482,200,True,0.5123470162521908,1.0031032353344598,2.8126193966857755,9.288478259489864,26.011131612358128,-18.92212286362927,1.0,0.2,1.8741582807170318,34.724505784774045,True,-109.72224800965374,1.0,53.811808609889404,0.00041999999999997595,False,40.40043982407038,81.41602942156474,86.88191390110626,40.52581189746326,51.32739945413558,26.297439962823038,38.04429180708671,21.324803411968553,11.514889229899369,40.52476514005204,21.60264227642277,66.53589675241017,37.71319250077748,60.487936541154795,39.54902324784374,3.332000533120085,23.61796173270431,31.237333637973393,transient,75.95178595228572,0.41154285714285715,1.074579191235354,0.0
1.85,-43.482606957217136,0.15232,-28.474472115915553,2.0096514427812466,200,True,0.5158143041823726,1.0147557398799218,4.981612910391405,10.29591933068043,26.240767336970443,-19.699262206767635,1.0,0.2,1.8262652501497763,35.235512439960665,True,-111.37269431815415,1.0,55.477808876449444,0.0008200000000000429,False,41.0007830201253,82.39728275356528,89.29761428761833,41.605779910258136,52.36004644999298,27.00806092707565,39.04170236667239,21.658003465280558,11.690016345521329,41.604683371635026,21.90542116486739,67.84545070860547,36.62416699986673,60.31506208341889,38.474472115915546,3.1654005064640804,23.729275173899087,31.309860579577705,persistent,75.98319005731037,0.4352,1.1360198283628817,1.0
1.86,-38.734506197521,0.19308000000000003,-22.544334647093557,2.00323209790757,200,True,0.5611114606178789,1.0949340110584231,16.11514838509042,14.93502281627033,22.653499950744475,-23.540461353622682,1.0,0.2,1.6326507316920211,35.738226825733975,True,-109.64030728130395,1.0,56.72730907636948,0.000520000000000076,False,41.847194455551126,83.82964314274294,90.13061442089835,45.819916477853326,54.062991213565915,30.33536396577663,42.77967384474784,22.82420365187259,11.785401166800957,45.81860009812489,22.278138744502208,68.47210004886936,29.704768092762905,56.74184576713689,32.54433464709356,2.7489004398240704,23.14786107924046,30.884893661582996,persistent,74.80792016526718,0.5516571428571428,1.5425104930367766,1.0
1.88,-25.90630414500867,0.23260000000000014,-15.223772395803593,1.9866576243082243,200,False,0.6439794446097051,1.177284956423155,29.905337864854076,20.766841279361284,19.940710378219386,-25.800648633731416,1.0,0.2,1.4338406122270868,32.910120319087845,True,-99.45941074368871,1.0,60.809009729441584,0.00012000000000000899,False,43.62919832067175,86.67627948820476,91.54671464747437,51.363998844906504,57.543436001590855,37.056789957882565,48.09425277508047,25.739704118352666,10.920053091931921,51.36272380366345,25.562075169932033,71.30343418188284,21.45866098005243,46.69594855920674,25.223772395803593,1.6660002665600426,20.312492969839607,30.59715756554522,persistent,73.64778755164596,0.6645714285714286,2.3936255337767762,1.0
1.9,-25.65640410502467,0.2349000000000001,-14.84612345537976,1.9630565706845917,200,False,0.6300689927537798,1.1742733646819326,32.10478031009819,22.451309555542863,20.486062540075203,-27.15656374274503,1.0,0.2,1.3923535152239945,32.49056258320183,True,-106.71797154832473,1.0,64.05771024923368,4.0000000000040004e-05,False,44.99350259896043,88.32479091696658,94.29561508729846,52.83467168688082,59.648755974514835,37.58283159650863,49.42550598808098,25.739704118352666,11.580580074767076,52.83334303102972,25.676779288284692,73.31940557110492,20.72989137678263,46.140855749421355,24.84612345537976,1.915900306544049,20.347824225708223,30.383362131337954,persistent,73.56454085032651,0.6711428571428572,2.5487191767684156,1.0
1.75,-21.324803411968546,0.0,-97.84946021591367,1.1681274997451014,200,False,1.0172005027279623,0.9826273458843349,-16.040811453196497,-1.0635456135005654,6.8032284771430795,-4.2154085125054905,1.0,0.1,2.272187141908518,,False,5.350633865390733,1.0,-0.4165000666400118,0.3498000000000001,False,94.94207317073175,110.90444655471148,125.86632013861126,93.29267737349508,92.25445661234276,93.84127964598724,93.46788903486225,78.55191256830602,9.448880522038776,93.29254432484726,89.07713581234177,100.09577280199034,109.33348882669158,105.34023514533219,107.84946021591367,82.88351326136214,10.547881826755324,94.35622298699565,transient,211.97842196454744,0.0,0.8532854697477308,0.0
1.78,-22.574303611888595,0.0,-98.43947659031629,1.173743444750038,200,False,1.0165722384512816,0.9820454543221322,-16.897474343595903,-1.1879954367458936,6.477052997361298,-4.1704435595714955,1.0,0.1,2.276239151843088,,False,4.933058139797174,1.0,0.08330001332799952,0.34997999999999996,False,94.82260429161671,111.29741020258567,125.94962015193927,93.12010751255055,92.1398753702545,93.66683935677831,93.27487576398016,78.46861255497802,9.438306688133784,93.12003039150541,88.94958683193391,99.59708338886671,110.01758185614645,106.28558646309955,108.43947659031627,82.80021324803414,10.704353440900492,94.30810294929644,transient,211.96363454618145,0.0,0.846411145751807,0.0
1.8,-22.241103558576583,0.0,-98.33529445364715,1.174152860713351,200,False,1.0153287844218806,0.9812743821218284,-16.63596228175399,-1.2312479769996258,7.207469929981642,-4.0254924406256976,1.0,0.1,2.2758404358059883,,False,4.685825654724479,1.0,-0.6664001066240104,0.34982,False,94.95131947221114,111.48736338797816,126.03292016526727,93.1732973477276,92.33084410706824,93.74616371289109,93.37266521962647,78.55191256830602,9.44813836061304,93.17316670425359,89.14767426362789,100.38063663423523,109.80925962948159,105.76025555648961,108.33529445364715,83.30001332800215,10.547029361999654,94.40454532472722,transient,212.04755764360914,0.0,0.8485012799582152,0.0
1.82,-22.990803678528607,0.0,-98.42467774794846,1.1789975139115993,200,False,1.014312987016917,0.9823429948787531,-16.876260606868357,-1.1189714590353503,7.087391236573993,-4.325998962901792,1.0,0.1,2.275515274380687,,False,2.6558410518465614,1.0,1.4210854715202004e-14,0.34896000000000016,False,94.86395441823274,111.84436642009868,126.6160202585633,93.18894109023061,92.19875670341077,93.51839631209688,93.32746901239508,78.55191256830602,9.454966269950045,93.18895378097459,88.8629548180728,100.27634501754858,110.06520169709897,106.06615905830712,108.42467774794846,82.63361322137814,10.73752545113472,94.30791254926596,transient,212.05285885645733,0.0,0.8466703340610892,0.0
1.84,-22.324403571904583,0.0,-98.59574741531964,1.1829599605399896,200,False,1.0112701886441544,0.983131810733891,-17.114981785063748,-1.4328070359157294,7.727687424241466,-4.024711616142383,1.0,0.1,2.277648497062421,,False,2.2029375610352937,1.0,0.8330001332800094,0.34928000000000003,False,94.7378048780488,112.07102992136483,126.69932027189128,93.13974965569331,92.3159863562407,93.35640493835798,93.29817596770818,78.46861255497802,9.421539854904621,93.14023207462569,89.1155204584833,100.86791949886715,110.25473144075706,105.92765515666375,108.59574741531964,82.80021324803414,10.653209005910973,94.57255669160904,transient,212.13961082233766,0.0,0.8447687318062638,0.0
1.85,-23.740503798480617,0.0,-98.67400658784108,1.183102101683147,200,False,1.01760045110255,0.9837968220158209,-17.09195210804569,-1.236564104516873,7.152368593556133,-4.3863270393018325,1.0,0.1,2.274992556420794,,False,3.4092675997229542,1.0,0.08330001332799952,0.34942000000000006,False,94.7744235639078,112.12781970545119,126.8659202985473,93.23877671153762,91.97134316972408,93.59008029903626,93.32660269225646,78.71851259496204,9.454223787764661,93.23915257575395,88.85282553645212,100.39152116931008,110.33072881958331,106.13281239519483,108.67400658784108,82.80021324803414,10.73861436721502,94.4753408160545,transient,212.1175229908036,0.0,0.8450843904345077,0.0
1.86,-22.324403571904583,0.0,-98.72506711601078,1.1803318137574201,200,False,1.010688561720139,0.9803698628054452,-17.266443422630957,-1.4831420606360126,7.795561239836104,-3.909551159648558,1.0,0.1,2.279473751610628,,False,2.5754178599282174,1.0,0.16660002665599905,0.3492200000000001,False,94.93447620951622,112.05418249366926,127.11582033853128,93.0708994180106,92.42313872291517,93.41100914653472,93.28082100493138,78.30201252832202,9.414042568717864,93.0714030855449,89.16185192589634,100.866964325381,110.33734284064155,106.18978200836276,108.72506711601078,83.13341330134614,10.604439776631242,94.55404147864661,transient,212.1526722644275,0.0,0.8435122418308358,0.0
1.88,-23.740503798480617,0.0,-98.91300146608026,1.1834267439605994,200,False,1.0099920759608818,0.9796352746990798,-17.62134590608204,-1.556551982381606,7.7531638789943145,-3.79025208795224,1.0,0.1,2.2824865518598374,,False,1.9391421943551885,1.0,-0.08330001332799952,0.34934,False,94.87153471944558,112.27351142876188,127.5323204051713,92.939501976987,92.2340688466332,93.15567866973997,93.12763466042156,77.885512461682,9.436204962249807,92.93999219191068,89.14974010395844,100.69315607090499,110.56084788306904,105.82155619288083,108.91300146608026,83.21671331467414,10.735105255610565,94.49605395936861,transient,212.1331634013061,0.0,0.8406185711820944,0.0
1.9,-22.74090363854461,0.0,-99.01419908227189,1.1809762395275827,200,False,1.0136971049579078,0.978537925749273,-17.583388866675563,-1.4222473708928618,7.891332221934988,-3.7896564936898613,1.0,0.1,2.27983980223092,,False,3.432816067294124,1.0,0.3332000533119981,0.34919999999999995,False,95.0842829534853,112.29227892176468,127.44902039184328,93.04357701363901,92.18999529429048,93.4527313369191,93.25673540107769,78.30201252832202,9.425939024807814,93.04410471440161,89.25444822071175,100.9354369363366,110.62696588031457,106.525747253425,109.01419908227189,82.96681327469014,10.634808585538023,94.46582438453187,transient,212.12445021991195,0.0,0.8410569364567063,0.0
1.75,-4.0817006530721756,0.0,-395.2596294815406,1.004436989632836,200,False,1.0000116159026655,1.0044657007964104,-0.032087165133930284,0.0028020537815791613,-0.19161627470282383,-26.09346109233138,1.0,0,1.9991973046487812,,False,-0.1196625167250225,1.0,4.248300679728118,0.06644000000000005,False,403.4756430761027,405.26586032253766,407.00386512061834,405.27744457772434,405.2327446012862,405.23745174640436,405.26080520172883,399.84006397441016,2.053246750451118,405.27740418176217,379.1839430894308,405.08578790705934,405.30953174285827,405.16459060956333,405.2596294815406,399.8400639744102,2.021272505812907,405.27464252394276,runaway,810.2295748367314,0.0,0.9999208329347798,0.0
1.78,-3.5819005731041216,0.0,-395.26539384246286,1.0044089768783688,200,False,1.0000176865337844,1.0044352266254195,-0.03399195877193506,0.003531920565137625,-0.18773413610063017,-26.139914375116177,1.0,0,1.9991784253128624,,False,-0.12127954921595886,1.0,3.8318006130880917,0.17584,False,403.4932860189256,405.27227858856446,407.08716513394637,405.2828701852592,405.23722524587436,405.2443924887494,405.26458464233343,399.9233639877381,2.041470469990782,405.2827738979736,379.1428595228574,405.09503976187295,405.3168621440311,405.1657011283385,405.26539384246286,399.8400639744102,2.0261983469237177,405.27933826469405,runaway,810.2327702252428,0.0,0.9999161348491843,0.0
1.8,-3.8318006130881486,0.0,-395.2633137221301,1.0044188004198062,200,False,0.9999947772605479,1.0044391184283992,-0.0339031054244856,0.0026735337610830356,-0.19277113721767591,-26.12601450653665,1.0,0,1.9991504739628263,,False,-0.15359314050440684,1.0,4.081700653072119,0.16844000000000003,False,403.4898207383712,405.27276172864185,407.08716513394637,405.2809598382868,405.2406565201686,405.23854005480416,405.2628758020601,399.9233639877382,2.050203259779491,405.2808692313133,379.15485472477667,405.08809809409564,405.31486294371126,405.1657566542773,405.2633137221301,399.9233639877382,2.0207115504165074,405.2782863045257,runaway,810.2176229508193,0.0,0.9999163536560733,0.0
1.82,-3.665200586432036,0.0,-395.26541288246597,1.0044045152134637,200,False,1.0000226602504665,1.0044309197195136,-0.034880492247509665,0.0028774204604928855,-0.18838946655853306,-26.134994158015388,1.0,0,1.9991890298107027,,False,-0.11517482373938417,1.0,3.915100626416063,0.17584,False,403.4944522191122,405.27164967346386,407.0871651339464,405.2823037451686,405.2359426821818,405.24512543114105,405.26456560233044,399.9233639877382,2.0408285430964725,405.2822186015712,379.1472244435558,405.09382913501264,405.3171842374161,405.165945442469,405.26541288246597,399.84006397441016,2.0214720866872886,405.2794263247081,runaway,810.2359356257492,0.0,0.999913942722875,0.0
1.84,-3.9984006397440908,0.0,-395.2617524418803,1.004354309215169,200,False,1.0000194398840812,1.0043663443657356,-0.03347549868948363,0.002125340340001003,-0.18632939242587554,-26.133950344045218,1.0,0,1.99923323045694,,False,-0.10820970305803818,1.0,4.16500066640009,0.16842000000000001,False,403.51724310275875,405.274281953885,407.00386512061834,405.279138344662,405.2327945713002,405.2406722508525,405.26233316197323,399.8400639744102,2.0433256581988557,405.2790256472572,379.14507530321197,405.0926962548313,405.31261384335147,405.16057053159705,405.2617524418803,399.8400639744102,2.0050651327978644,405.277013004322,runaway,810.2475209916029,0.0,0.9999174081966709,0.0
1.85,-3.5819005731041216,0.0,-395.2668932427028,1.004359219043853,200,False,1.0000268942482076,1.0043925347115905,-0.03523035230352889,0.0023101870363007038,-0.18991656868502105,-26.149060688814757,1.0,0,1.9991882370633967,,False,-0.10197913171297447,1.0,3.8318006130880917,0.06644000000000005,False,403.5108623217378,405.26985455817663,407.00386512061846,405.28329779199424,405.2363590989651,405.24725762718947,405.26622208259545,399.9233639877382,2.041061240008585,405.2831903702754,379.13412968146065,405.0932738015904,405.3185281442978,405.16437961099604,405.2668932427028,399.8400639744102,2.024289799565534,405.28098760495794,runaway,810.2376016260157,0.0,0.9999130798350997,0.0
