Jp,attractor_robustness,collapse_time,competitor_suppression,cue_gain,cue_rate,cue_response,decay_index,delay_gain,delay_minus_competitor,delay_minus_ns,distractor_drop,distractor_recovery,frac_above_thr,gaba_scale,inhibitory_balance,lambda_delay,lambda_valid,linear_delay_slope,nmda_scale,peak_diff,peak_diff_time,persistent,r1_base,r1_cue,r1_cue_peak,r1_delay,r1_delay_early,r1_delay_late,r1_delay_mean,r1_delay_min,r1_delay_std,r1_during_distr,r1_post_distr,r1_pre_distr,r2_delay,r2_delay_late,r2_delay_mean,r2_delay_min,r2_delay_std,r3_delay,regime,ri_delay,selective_frac,snr_delay,survives_distractor
1.75,-14.161002265760363,0.0,3.324422611907618,10.756375311881506,150,True,0.32827838925148445,4.024855738143569,-4.507147141143543,0.9891555282648845,6.943866613373611,-1.313291634438374,0.0,1.1,2.018907646056232,9.507917034970175,True,-7.7381803822792365,1.1,3.2487005197920826,0.0008599999999999719,False,0.41288484606157533,4.4411443755831,11.245501799280287,1.6618019458883113,2.4770968770393593,0.8131773731426417,1.486486357837817,0.16660002665600426,0.9172279651807443,1.6617355901894069,0.3484439557510329,8.605602203563018,6.168949087031854,10.426616359633101,6.675577388092382,1.4161002265760363,3.820711565101281,0.6726464176234268,silent,3.3550246568039443,0.0,0.26938169243644927,0.0
1.78,-36.48540583766494,0.0,-3.1828030692484934,10.801378120346401,150,True,0.30262758580738724,4.0775190343709475,-8.99606823937092,0.8759837334907307,6.3374532165372335,-1.289601517124857,0.0,1.1,2.2465242421620704,8.226492473258716,True,-7.60569268887716,1.1,3.1654005064640813,0.0009799999999999809,False,0.385629081700653,4.1653255364520865,9.829401572704253,1.5724099249189212,2.337014271142839,0.7072449871759957,1.390486662477866,0.16660002665600426,0.893613635398773,1.5723384223627617,0.28273690523790485,7.909791638899995,10.568478164289841,24.309378146266276,13.182803069248493,1.4994002399040385,11.034519221637193,0.6964261914281905,silent,3.532457017193122,0.0,0.14878300360057542,0.0
1.8,16.743302678928433,,7.553388168542108,13.725657702208505,150,True,1.1009158475144338,57.947932498926654,21.366098005242353,22.919017313709443,3.115327279749618,-3.865813597232929,1.0,1.1,0.19898407616090172,0.017246034928498213,True,3.8605308696506726,1.1,26.489404238304687,0.0,True,0.41286818605890974,5.666887411701986,19.90870318539252,23.924857834643927,22.237422434212352,24.481530766798294,23.71800327488053,18.409302945488477,2.4258369748585316,23.924923286690483,20.059109689457554,27.0402505664401,2.5587598294015725,2.9899052244186977,2.446611831457893,0.9163001466080234,0.9613896333513854,1.0058405209344832,persistent,4.760665733706517,1.0,9.350177203184073,1.0
1.82,24.406903905104635,,8.164020106243218,14.479057723718366,150,True,1.0768588695104404,85.01751104809448,30.802045848327346,31.7049878461314,-2.0207440307509934,-6.000640960867841,1.0,1.1,0.15425740564642795,0.877129231711469,True,2.8100323344379676,1.1,36.40210582433695,0.21585999999999994,True,0.385629081700653,5.583545748367319,21.324803411968553,32.78522479896931,30.685386313381077,33.04383041699555,32.41119742579159,25.073304011728645,3.008896004230989,32.785293766412295,26.784652805544454,30.7645497356613,1.9831789506419655,2.0167020957692556,1.835979893756783,0.3332000533120085,0.6787991554957049,1.0802369528379123,persistent,5.057363721178195,1.0,16.53165226054104,1.0
1.84,32.07050513128083,,8.352563736410199,15.910848999030197,150,True,1.0510722148551523,99.41985098929652,39.262772668710305,39.95248646573118,0.30957475833893966,-7.227416000912932,1.0,1.1,0.12811276157589802,1.0854965870421633,True,3.2875144347027097,1.1,45.89830734372919,0.20764000000000005,True,0.4128515260562441,6.56881830601093,31.15420498467281,41.04563730063531,39.83094824457741,41.86520299225999,40.638587422174005,32.32040517126484,3.5320674427535756,41.04573867184457,33.818322670931636,41.35531343018351,1.7828646319250077,1.9632084063677107,1.6474362635898019,0.16660002665600426,0.6933303451387494,1.0931508349041332,persistent,5.25846994535519,1.0,23.02229599635667,1.0
1.85,34.4029055044649,,8.609608537537367,16.08801352375397,150,True,1.0487665305338403,112.72125948217999,41.93560908969747,42.33169946307193,-1.0754152160732673,-7.076153809524783,1.0,1.1,0.12240150944908028,1.2393927685295782,True,2.719424854684855,1.1,49.23030787684929,0.20718000000000014,True,0.385629081700653,6.204005897640944,28.738504598160745,43.46859589497536,42.03849020946179,44.08856152690682,43.00481712077075,34.4862055177929,3.202664926621412,43.46854685230768,36.3923930427829,42.393131636234415,1.5329868052778888,1.4196538866566868,1.390391462462634,0.08330001332800213,0.5106369814881176,1.136896431903429,persistent,5.32062175129948,1.0,28.35549250454259,1.0
1.86,37.06850593096096,,8.618533538965368,21.78666257838085,150,True,1.0476281762245931,108.8740513908372,43.43570904971347,43.83673911387828,7.532873402646587,-6.298960530446848,1.0,1.1,0.11936925733425707,0.8043250687756481,True,1.9260057765754879,1.1,51.22950819672133,0.20829999999999993,True,0.4128348660535785,8.994293949087032,53.895108623217396,44.94700453152075,43.09590567558888,45.1484850667119,44.57873041259688,37.73490603758498,3.233245689774077,44.94696799412806,38.64800746368121,52.479841396774646,1.511295481807277,1.5431102588960415,1.3814664610346339,0.08330001332800213,0.5463547831193486,1.1102654176424667,persistent,5.365290550446487,1.0,29.740712549494507,1.0
1.88,41.31680661068907,,8.846223415395746,23.463038909170248,150,True,1.0495504008493368,130.36491512608274,48.97415478253146,49.10092708948169,7.064099267521399,-8.294973769930294,1.0,1.1,0.10942470951020125,1.4524941081608516,True,1.5809961501445151,1.1,57.976809276289515,0.21345999999999998,True,0.38561242169798743,9.047639277622284,57.31040916966549,50.270330756586276,47.88458208664813,50.257282324594065,49.63968222234918,41.40010662401707,3.551095155234051,50.27016702596123,41.975193256030934,57.33426629348263,1.2961759740548222,1.1387259520934994,1.1537765846042534,0.0,0.47908640100366406,1.1694036671045867,persistent,5.500816340130613,1.0,38.783569302355005,1.0
1.9,46.64800746368121,,8.784800365568056,34.68108519668656,150,True,1.040785185935759,131.95269774709098,53.123517259762785,53.29838183774112,9.12241701768285,-6.209716795458569,1.0,1.1,0.10244082079905097,0.5577852586646056,True,3.0472777332629866,1.1,60.97560975609759,0.2072400000000001,True,0.4127848860455817,14.315827835532458,79.46821271491407,54.468079434892736,52.530227660985204,54.67268276442702,54.129234020677465,47.564307610289234,3.0828164956764863,54.467980156780726,48.25826336132216,63.590397174463575,1.344562175129948,1.3185744677376792,1.2151996344319416,0.0,0.5062560916988096,1.1696975971516155,persistent,5.579754764760761,1.0,40.509900101212246,1.0
1.75,-12.99480207916834,0.045560000000000045,2.6780287884846063,11.975365122088524,150,True,0.32831162165340294,17.120548185019214,1.7889844062375042,7.4997132099541135,12.360381835163043,-6.771593152619628,0.322,1.0,0.5569989734668066,28.168225571962935,True,-37.3320813535479,1.1,16.243502598960422,4.0000000000040004e-05,False,0.4996001599360256,5.982894342263094,19.4089031054245,8.55342862854858,12.064177195215363,3.9608095792034694,7.650634984101598,1.5827002532320402,3.90756071495629,8.553063897654948,1.781470745035319,20.91344573281799,6.764444222311076,11.229532539292865,7.321971211515393,1.4161002265760363,4.162190736167207,1.053715418594467,transient,4.764250966280154,0.3474857142857143,1.2644687939139851,0.0
